category,rxnorm_code,rxnorm_name
Opioids,2358230,morphine Injection [Depodur]
Opioids,238129,1 ML buprenorphine 0.3 MG/ML Injection
Opioids,238133,pentazocine 30 MG/ML Injectable Solution
Opioids,2395807,tramadol hydrochloride 5 MG/ML
Opioids,2395808,tramadol hydrochloride 5 MG/ML Oral Solution
Opioids,2395810,tramadol hydrochloride 5 MG/ML [Qdolo]
Opioids,2395811,tramadol Oral Solution [Qdolo]
Opioids,2395812,Qdolo Oral Liquid Product
Opioids,2395813,Qdolo Oral Product
Opioids,2395814,tramadol hydrochloride 5 MG/ML Oral Solution [Qdolo]
Opioids,240374,dezocine 5 MG/ML Injectable Solution
Opioids,240375,dezocine 10 MG/ML Injectable Solution
Opioids,240376,dezocine 15 MG/ML Injectable Solution
Opioids,243774,droperidol 2.5 MG/ML / fentanyl 0.05 MG/ML Injectable Solution
Opioids,245134,72 HR fentanyl 0.025 MG/HR Transdermal System
Opioids,245135,72 HR fentanyl 0.05 MG/HR Transdermal System
Opioids,245136,72 HR fentanyl 0.1 MG/HR Transdermal System
Opioids,246474,buprenorphine 0.2 MG Sublingual Tablet
Opioids,2474266,fentanyl Prefilled Syringe
Opioids,2474267,2 ML fentanyl 0.05 MG/ML Prefilled Syringe
Opioids,2474268,fentanyl 0.05 MG/ML Prefilled Syringe
Opioids,2474269,1 ML fentanyl 0.05 MG/ML Prefilled Syringe
Opioids,247626,oxycodone 10 MG Rectal Suppository
Opioids,247627,oxycodone 20 MG Rectal Suppository
Opioids,248307,oxycodone 30 MG Rectal Suppository
Opioids,250224,tilidine 50 MG Oral Capsule
Opioids,250250,tilidine 100 MG/ML Oral Solution
Opioids,250426,buprenorphine 0.4 MG Sublingual Tablet
Opioids,250485,pentazocine 25 MG Oral Tablet
Opioids,250486,pentazocine 50 MG Oral Capsule
Opioids,250877,pentazocine 50 MG Rectal Suppository
Opioids,250879,dextromoramide 5 MG Oral Tablet
Opioids,250880,dextromoramide 10 MG Oral Tablet
Opioids,250881,dextromoramide 10 MG Rectal Suppository
Opioids,251210,meptazinol 100 MG/ML Injectable Solution
Opioids,251326,acetaminophen 500 MG / pentazocine 15 MG Oral Tablet
Opioids,2539186,1 ML meperidine hydrochloride 50 MG/ML Prefilled Syringe
Opioids,2539187,meperidine Prefilled Syringe [Demerol]
Opioids,2539188,1 ML meperidine hydrochloride 50 MG/ML Prefilled Syringe [Demerol]
Opioids,2539189,meperidine hydrochloride 50 MG/ML Prefilled Syringe
Opioids,2539190,meperidine hydrochloride 50 MG/ML Prefilled Syringe [Demerol]
Opioids,2539191,1 ML meperidine hydrochloride 25 MG/ML Prefilled Syringe
Opioids,2539192,1 ML meperidine hydrochloride 25 MG/ML Prefilled Syringe [Demerol]
Opioids,2539193,meperidine hydrochloride 25 MG/ML Prefilled Syringe
Opioids,2539194,meperidine hydrochloride 25 MG/ML Prefilled Syringe [Demerol]
Opioids,2539195,1 ML meperidine hydrochloride 100 MG/ML Prefilled Syringe
Opioids,2539196,1 ML meperidine hydrochloride 100 MG/ML Prefilled Syringe [Demerol]
Opioids,2539197,meperidine hydrochloride 100 MG/ML Prefilled Syringe
Opioids,2539198,meperidine hydrochloride 100 MG/ML Prefilled Syringe [Demerol]
Opioids,2539199,1 ML meperidine hydrochloride 75 MG/ML Prefilled Syringe
Opioids,2539200,1 ML meperidine hydrochloride 75 MG/ML Prefilled Syringe [Demerol]
Opioids,2539201,meperidine hydrochloride 75 MG/ML Prefilled Syringe
Opioids,2539202,meperidine hydrochloride 75 MG/ML Prefilled Syringe [Demerol]
Opioids,2588473,tramadol hydrochloride 44 MG
Opioids,2599844,buprenorphine 20 MG/ML
Opioids,2599845,buprenorphine Topical Solution
Opioids,2599846,buprenorphine 20 MG/ML Topical Solution
Opioids,2599848,buprenorphine 20 MG/ML [Zorbium]
Opioids,2599849,Zorbium Topical Product
Opioids,2599850,buprenorphine Topical Solution [Zorbium]
Opioids,2599851,buprenorphine 20 MG/ML Topical Solution [Zorbium]
Opioids,261106,fentanyl 0.2 MG Oral Lozenge [Actiq]
Opioids,261107,fentanyl 0.6 MG Oral Lozenge [Actiq]
Opioids,261108,fentanyl 0.8 MG Oral Lozenge [Actiq]
Opioids,261109,fentanyl 1.2 MG Oral Lozenge [Actiq]
Opioids,261110,fentanyl 1.6 MG Oral Lozenge [Actiq]
Opioids,261184,72 HR fentanyl 0.025 MG/HR Transdermal System [Duragesic]
Opioids,261185,72 HR fentanyl 0.05 MG/HR Transdermal System [Duragesic]
Opioids,261186,72 HR fentanyl 0.075 MG/HR Transdermal System [Duragesic]
Opioids,262071,72 HR fentanyl 0.1 MG/HR Transdermal System [Duragesic]
Opioids,262219,fentanyl 0.4 MG Oral Lozenge [Actiq]
Opioids,310292,fentanyl 0.1 MG Oral Lozenge
Opioids,310293,fentanyl 1.2 MG Oral Lozenge
Opioids,310294,fentanyl 1.6 MG Oral Lozenge
Opioids,310295,fentanyl 0.2 MG Oral Lozenge
Opioids,310296,fentanyl 0.3 MG Oral Lozenge
Opioids,310297,fentanyl 0.4 MG Oral Lozenge
Opioids,312097,aspirin 150 MG / caffeine 8 MG / ipecac 1.5 MG / opium 1.5 MG Oral Tablet
Opioids,312100,aspirin 324 MG / caffeine 32 MG / ipecac 2.43 MG / opium 2.43 MG Oral Capsule
Opioids,312287,aspirin 325 MG / pentazocine 12.5 MG Oral Tablet
Opioids,312288,acetaminophen 650 MG / pentazocine 25 MG Oral Tablet
Opioids,312289,naloxone 0.5 MG / pentazocine 50 MG Oral Tablet
Opioids,313992,fentanyl 0.6 MG Oral Lozenge
Opioids,313993,fentanyl 0.8 MG Oral Lozenge
Opioids,315791,dezocine 10 MG/ML
Opioids,315792,dezocine 15 MG/ML
Opioids,315793,dezocine 5 MG/ML
Opioids,316422,oxycodone 5 MG
Opioids,317641,hydrocodone 5 MG
Opioids,323935,oxycodone 20 MG
Opioids,328183,fentanyl 0.025 MG/HR
Opioids,328184,fentanyl 0.1 MG/HR
Opioids,328186,fentanyl 0.05 MG/HR
Opioids,328187,fentanyl 0.075 MG/HR
Opioids,328264,fentanyl 0.05 MG/ML
Opioids,328382,fentanyl 1.5 MG/ML
Opioids,328383,fentanyl 2.5 MG/ML
Opioids,328385,fentanyl 0.2 MG
Opioids,328387,fentanyl 0.3 MG
Opioids,328388,fentanyl 0.4 MG
Opioids,328396,pentazocine 50 MG
Opioids,328460,oxycodone 1 MG/ML
Opioids,328697,morphine 10 MG/ML
Opioids,328781,morphine 15 MG/ML
Opioids,328963,pentazocine 12.5 MG
Opioids,3290,dextromoramide
Opioids,329085,pentazocine 25 MG
Opioids,329756,fentanyl 0.1 MG
Opioids,329983,meperidine 100 MG
Opioids,330335,fentanyl 1.2 MG
Opioids,330336,fentanyl 1.6 MG
Opioids,330337,fentanyl 0.8 MG
Opioids,330592,oxycodone 10 MG
Opioids,330796,oxycodone 2.5 MG
Opioids,330801,buprenorphine 0.3 MG/ML
Opioids,330810,pentazocine 30 MG/ML
Opioids,330860,fentanyl 0.6 MG
Opioids,331533,oxycodone 30 MG
Opioids,332292,papaveretum 10 MG/ML
Opioids,332475,dextromoramide 5 MG
Opioids,332555,papaveretum 20 MG/ML
Opioids,332698,buprenorphine 0.2 MG
Opioids,333000,dextromoramide 10 MG
Opioids,333623,buprenorphine 0.4 MG
Opioids,334026,meptazinol 100 MG/ML
Opioids,334027,meptazinol 200 MG
Opioids,335250,morphine 2.8 MG/ML
Opioids,335340,pentazocine 15 MG
Opioids,335740,tilidine 50 MG
Opioids,335741,tilidine 100 MG/ML
Opioids,335762,tramadol 100 MG
Opioids,336588,opium 1.5 MG
Opioids,336590,opium 0.6 MG/ML
Opioids,336593,opium 2.43 MG
Opioids,3423,hydromorphone
Opioids,351264,buprenorphine 2 MG Sublingual Tablet
Opioids,351265,buprenorphine 8 MG Sublingual Tablet
Opioids,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet
Opioids,351267,buprenorphine 8 MG / naloxone 2 MG Sublingual Tablet
Opioids,351415,oxycodone hydrochloride 20 MG/ML Oral Solution [Oxydose]
Opioids,353390,buprenorphine 2 MG
Opioids,353391,buprenorphine 8 MG
Opioids,353617,morphine 64 MG/ML
Opioids,353620,dextromoramide 5 MG/ML
Opioids,353621,dextromoramide 10 MG/ML
Opioids,360860,pentazocine 60 MG/ML
Opioids,360923,papaveretum 7.7 MG/ML
Opioids,360948,meperidine 25 MG
Opioids,362720,meperidine Injectable Solution [pethilorfan]
Opioids,362743,morphine Injectable Solution [Duromorph]
Opioids,363079,meptazinol Injectable Solution [Meptid]
Opioids,363118,tramadol Injectable Solution [Zydol]
Opioids,363489,butorphanol Injectable Solution [Stadol]
Opioids,364079,oxycodone Oral Solution [Roxicodone]
Opioids,364080,oxycodone Oral Solution [Oxyfast]
Opioids,364086,morphine Oral Solution [Roxanol]
Opioids,364194,hydrocodone / phenylephrine / pyrilamine Oral Solution [Hydrophene DH]
Opioids,364195,hydrocodone / phenylephrine / pyrilamine Oral Solution [Hycomal DH]
Opioids,364196,hydrocodone / phenylephrine / pyrilamine Oral Solution [Hyco-DH]
Opioids,364197,hydrocodone / phenylephrine / pyrilamine Oral Solution [Dicomal-DH]
Opioids,364198,hydrocodone / phenylephrine / pyrilamine Oral Solution [Codimal DH]
Opioids,364763,oxycodone Oral Solution [Oxydose]
Opioids,364766,morphine Oral Solution [Rescudose]
Opioids,366218,morphine Oral Capsule [MSIR]
Opioids,366545,tramadol Oral Capsule [Zydol]
Opioids,366587,acetaminophen / hydrocodone Oral Capsule [Hydrogesic]
Opioids,366606,acetaminophen / hydrocodone Oral Capsule [Vendone]
Opioids,366607,acetaminophen / hydrocodone Oral Capsule [Ugesic]
Opioids,366608,acetaminophen / hydrocodone Oral Capsule [T-Gesic]
Opioids,366610,acetaminophen / hydrocodone Oral Capsule [Polygesic]
Opioids,366612,acetaminophen / hydrocodone Oral Capsule [Oncet]
Opioids,366613,acetaminophen / hydrocodone Oral Capsule [Medipain 5]
Opioids,366614,acetaminophen / hydrocodone Oral Capsule [Margesic-H]
Opioids,366615,acetaminophen / hydrocodone Oral Capsule [Lorcet]
Opioids,366616,acetaminophen / hydrocodone Oral Capsule [Hydrocet]
Opioids,366617,acetaminophen / hydrocodone Oral Capsule [Hycomed]
Opioids,366618,acetaminophen / hydrocodone Oral Capsule [Hyco-pap]
Opioids,366619,acetaminophen / hydrocodone Oral Capsule [Dolagesic]
Opioids,366620,acetaminophen / hydrocodone Oral Capsule [Dolacet]
Opioids,366621,acetaminophen / hydrocodone Oral Capsule [Ceta Plus]
Opioids,366622,acetaminophen / hydrocodone Oral Capsule [Bancap HC]
Opioids,366623,acetaminophen / hydrocodone Oral Capsule [Anolor DH5]
Opioids,366624,acetaminophen / hydrocodone Oral Capsule [Allay]
Opioids,366712,propoxyphene Oral Capsule [PP-Cap]
Opioids,366713,propoxyphene Oral Capsule [Darvon]
Opioids,366919,morphine Extended Release Oral Capsule [Kadian]
Opioids,367140,morphine Extended Release Oral Capsule [Avinza]
Opioids,367214,fentanyl Oral Lozenge [Actiq]
Opioids,367561,morphine Rectal Suppository [Roxanol]
Opioids,367563,morphine Rectal Suppository [RMS]
Opioids,367734,acetaminophen / pentazocine Oral Tablet [Talacen]
Opioids,367843,acetaminophen / hydrocodone Oral Tablet [Lorcet]
Opioids,367869,acetaminophen / hydrocodone Oral Tablet [Panacet]
Opioids,367870,acetaminophen / hydrocodone Oral Tablet [Hy-Phen]
Opioids,367871,acetaminophen / hydrocodone Oral Tablet [DuoCet]
Opioids,367872,acetaminophen / hydrocodone Oral Tablet [Co-Gesic]
Opioids,367952,aspirin / pentazocine Oral Tablet [Talwin Compound]
Opioids,367971,morphine Oral Tablet [MSIR]
Opioids,368082,acetaminophen / hydrocodone Oral Tablet [Vanacet]
Opioids,368084,propoxyphene Oral Tablet [Darvon-N]
Opioids,368148,acetaminophen / hydrocodone Oral Tablet [Maxidone]
Opioids,368158,oxycodone Oral Tablet [Roxicodone]
Opioids,368362,acetaminophen / hydrocodone Oral Tablet [Lortab]
Opioids,368513,meptazinol Oral Tablet [Meptid]
Opioids,368584,aspirin / oxycodone Oral Tablet [Roxiprin]
Opioids,368603,aspirin / oxycodone Oral Tablet [Percodan]
Opioids,368604,aspirin / oxycodone Oral Tablet [Endodan]
Opioids,368760,oxycodone Oral Tablet [Percolone]
Opioids,368761,oxycodone Oral Tablet [M-Oxy]
Opioids,368798,naloxone / pentazocine Oral Tablet [Talwin NX]
Opioids,368895,hydromorphone Oral Tablet [Dilaudid]
Opioids,369017,aspirin / hydrocodone Oral Tablet [Panasal]
Opioids,369018,aspirin / hydrocodone Oral Tablet [Lortab ASA]
Opioids,369019,aspirin / hydrocodone Oral Tablet [Damason-P]
Opioids,369020,aspirin / hydrocodone Oral Tablet [Azdone]
Opioids,369021,aspirin / hydrocodone Oral Tablet [Alor]
Opioids,369283,tramadol Oral Tablet [Ultram]
Opioids,369896,morphine Extended Release Oral Tablet [MS Contin]
Opioids,370158,oxycodone Extended Release Oral Tablet [Oxycontin]
Opioids,370641,acetaminophen / hydrocodone Oral Tablet
Opioids,370642,acetaminophen / hydrocodone Oral Capsule
Opioids,370643,aspirin / hydrocodone Oral Tablet
Opioids,370652,hydromorphone Injectable Solution
Opioids,370653,hydromorphone Oral Solution
Opioids,370654,hydromorphone Oral Tablet
Opioids,370655,hydromorphone Rectal Suppository
Opioids,370759,acetaminophen / hydrocodone Oral Solution
Opioids,371161,buprenorphine Sublingual Tablet
Opioids,371174,butorphanol Injectable Solution
Opioids,371771,dextromoramide Rectal Suppository
Opioids,371772,dextromoramide Oral Tablet
Opioids,371776,dezocine Injectable Solution
Opioids,371836,dihydrocodeine Injectable Solution
Opioids,371838,dihydrocodeine Oral Tablet
Opioids,371839,dihydrocodeine Extended Release Oral Tablet
Opioids,372159,droperidol / fentanyl Injectable Solution
Opioids,372160,fentanyl Injectable Solution
Opioids,372161,fentanyl Oral Lozenge
Opioids,372410,hydrocodone Oral Tablet
Opioids,372427,hydromorphone Extended Release Oral Capsule
Opioids,372764,meperidine Injectable Solution
Opioids,372766,meperidine Oral Tablet
Opioids,372767,atropine / meperidine Injectable Solution
Opioids,372779,meptazinol Injectable Solution
Opioids,372956,morphine Injectable Solution
Opioids,372957,morphine Rectal Suppository
Opioids,372959,morphine Oral Tablet
Opioids,372960,morphine Extended Release Oral Tablet
Opioids,372961,morphine Oral Capsule
Opioids,372965,atropine / morphine Injectable Solution
Opioids,372986,nalbuphine Injectable Solution
Opioids,373195,oxycodone Oral Capsule
Opioids,373196,oxycodone Oral Solution
Opioids,373197,oxycodone Rectal Suppository
Opioids,373198,oxycodone Oral Tablet
Opioids,373202,oxymorphone Injectable Solution
Opioids,373203,oxymorphone Rectal Suppository
Opioids,373273,pentazocine Oral Capsule
Opioids,373274,pentazocine Oral Tablet
Opioids,373275,pentazocine Injectable Solution
Opioids,373276,pentazocine Rectal Suppository
Opioids,373277,acetaminophen / pentazocine Oral Tablet
Opioids,373278,aspirin / pentazocine Oral Tablet
Opioids,373362,hydrocodone / phenylephrine Oral Solution
Opioids,373641,propoxyphene Oral Capsule
Opioids,373642,propoxyphene Oral Tablet
Opioids,373646,propoxyphene Oral Suspension
Opioids,374132,tilidine Oral Capsule
Opioids,374169,tramadol Oral Capsule
Opioids,374170,tramadol Injectable Solution
Opioids,374171,tramadol Oral Solution
Opioids,374172,tramadol Rectal Suppository
Opioids,374173,tramadol Oral Tablet
Opioids,374174,tramadol Extended Release Oral Tablet
Opioids,374654,morphine Extended Release Oral Capsule
Opioids,374711,aspirin / oxycodone Oral Tablet
Opioids,375568,morphine Disintegrating Oral Tablet
Opioids,375805,dihydrocodeine Oral Capsule
Opioids,375866,acetaminophen / meperidine Oral Tablet
Opioids,376119,acetaminophen / butalbital / caffeine / hydrocodone Oral Capsule
Opioids,376120,aspirin / caffeine / hydrocodone Oral Tablet
Opioids,376131,aspirin / caffeine / ipecac / opium Oral Tablet
Opioids,376133,aspirin / caffeine / ipecac / opium Oral Capsule
Opioids,376253,meptazinol Oral Tablet
Opioids,376425,acetaminophen / aspirin / caffeine / hydrocodone Oral Tablet
Opioids,377387,morphine Topical Solution
Opioids,377463,tilidine Oral Solution
Opioids,378309,hydromorphone Oral Powder
Opioids,378762,buprenorphine / naloxone Sublingual Tablet
Opioids,378819,dextromoramide Injectable Solution
Opioids,379110,hydrocodone / phenylephrine / pyrilamine Oral Solution
Opioids,379112,buprenorphine Injectable Solution
Opioids,379297,naloxone / pentazocine Oral Tablet
Opioids,379511,tramadol Injectable Solution [Zamadol]
Opioids,379512,tramadol Oral Capsule [Zamadol]
Opioids,379518,tramadol Oral Capsule [Tramake]
Opioids,379523,tramadol Extended Release Oral Capsule
Opioids,379525,tramadol Oral Tablet [Zydol]
Opioids,384589,morphine Rectal Suppository [Sevredol]
Opioids,384590,morphine Extended Release Oral Tablet [MST Continus]
Opioids,384592,morphine Oral Tablet [Sevredol]
Opioids,384593,buprenorphine Sublingual Tablet [Subutex]
Opioids,384594,propoxyphene Oral Capsule [Doloxene]
Opioids,384599,pentazocine Oral Capsule [Fortral]
Opioids,384600,pentazocine Oral Tablet [Fortral]
Opioids,384601,pentazocine Injectable Solution [Fortral]
Opioids,384602,pentazocine Rectal Suppository [Fortral]
Opioids,384603,phenazocine 5 MG
Opioids,384604,phenazocine Oral Tablet
Opioids,385094,oxycodone Extended Release Oral Tablet
Opioids,385238,papaveretum 10 MG
Opioids,385569,hydromorphone Oral Capsule
Opioids,385658,papaveretum Oral Tablet [Omnopon]
Opioids,385659,papaveretum Injectable Solution [Omnopon]
Opioids,385660,papaveretum Oral Tablet
Opioids,385904,papaveretum 7.84 MG/ML
Opioids,385938,morphine Extended Release Oral Capsule [M-Eslon]
Opioids,386076,hydromorphone Oral Capsule [Palladone]
Opioids,386099,morphine Extended Release Oral Capsule [Zomorph]
Opioids,386246,dextromoramide Injectable Solution [Palfium]
Opioids,388506,72 HR buprenorphine 0.07 MG/HR Transdermal System
Opioids,388507,72 HR buprenorphine 0.0525 MG/HR Transdermal System
Opioids,388508,72 HR buprenorphine 0.035 MG/HR Transdermal System
Opioids,393329,buprenorphine 0.07 MG/HR
Opioids,393330,buprenorphine 0.035 MG/HR
Opioids,393331,buprenorphine 0.0525 MG/HR
Opioids,402341,oxycodone Injectable Solution
Opioids,402411,tramadol Disintegrating Oral Tablet
Opioids,404413,buprenorphine 2 MG Sublingual Tablet [Subutex]
Opioids,404414,buprenorphine 8 MG Sublingual Tablet [Subutex]
Opioids,405899,hydrocodone / phenylephrine / pyrilamine Oral Solution [De-Chlor MR]
Opioids,406100,hydrocodone / phenylephrine / pyrilamine Oral Solution [Mintuss MR]
Opioids,406153,hydrocodone / phenylephrine Oral Solution [Lortuss HC]
Opioids,411499,naloxone 4 MG / tilidine 50 MG Oral Capsule
Opioids,412418,tilidine 50 MG/ML Injectable Solution
Opioids,413585,pirinitramide 7.5 MG/ML Injectable Solution
Opioids,414153,hydrocodone 15 MG/ML Injectable Solution
Opioids,421065,meperidine 100 MG Rectal Suppository
Opioids,430796,tramadol 100 MG Oral Tablet
Opioids,431676,naloxone 8 MG / tilidine 100 MG Extended Release Oral Tablet
Opioids,431678,naloxone 4 MG / tilidine 50 MG Extended Release Oral Tablet
Opioids,431679,naloxone 12 MG / tilidine 150 MG Extended Release Oral Tablet
Opioids,431722,12 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet
Opioids,432481,aspirin 325 MG / oxycodone 2.5 MG Oral Tablet
Opioids,434569,phenazocine 5 MG Sublingual Tablet
Opioids,439017,dihydrocodeine Oral Suspension
Opioids,439020,dihydrocodeine Extended Release Oral Capsule
Opioids,440439,hydrocodone 15 MG/ML
Opioids,440440,hydrocodone Injectable Solution
Opioids,440469,atropine / hydromorphone Rectal Suppository
Opioids,440470,atropine / hydromorphone Injectable Solution
Opioids,446290,meperidine Rectal Suppository
Opioids,450553,phenazocine Sublingual Tablet
Opioids,450782,dexchlorpheniramine / hydrocodone / phenylephrine Oral Solution
Opioids,450868,pirinitramide 7.5 MG/ML
Opioids,450869,pirinitramide Injectable Solution
Opioids,451019,propoxyphene Extended Release Oral Capsule
Opioids,451020,propoxyphene Injectable Solution
Opioids,452115,tilidine 50 MG/ML
Opioids,452116,tilidine Injectable Solution
Opioids,452118,tilidine 100 MG
Opioids,452119,naloxone / tilidine Extended Release Oral Tablet
Opioids,452121,tilidine 150 MG
Opioids,452123,naloxone / tilidine Oral Capsule
Opioids,486672,fentanyl 0.003 MG/ML
Opioids,539396,tramadol Oral Capsule [Tramalgin]
Opioids,541045,oxycodone Oral Capsule [Oxynorm]
Opioids,541046,oxycodone hydrochloride 5 MG Oral Capsule [Oxynorm]
Opioids,541049,oxycodone Oral Capsule [Oxyrapid]
Opioids,541050,oxycodone hydrochloride 5 MG Oral Capsule [Oxyrapid]
Opioids,541099,hydromorphone Extended Release Oral Capsule [Palladone]
Opioids,541334,acetaminophen / hydrocodone Oral Tablet [Vidone]
Opioids,542149,acetaminophen / hydrocodone Oral Capsule [Dolorex Forte]
Opioids,542943,acetaminophen / hydrocodone Oral Solution [Hycet]
Opioids,543165,hydrocodone / phenylephrine Oral Solution [Rhinacon DH]
Opioids,543172,hydrocodone / phenylephrine Oral Solution [Tusdec HC]
Opioids,544565,hydromorphone Oral Solution [Dilaudid]
Opioids,561993,morphine 64 MG/ML Injectable Solution
Opioids,562096,papaveretum 7.84 MG/ML Injectable Solution
Opioids,563067,morphine 64 MG/ML [Duromorph]
Opioids,563395,papaveretum 10 MG [Omnopon]
Opioids,563396,papaveretum 20 MG/ML [Omnopon]
Opioids,563397,papaveretum 10 MG/ML [Omnopon]
Opioids,563438,papaveretum 15.4 MG/ML [Omnopon]
Opioids,563846,buprenorphine 0.2 MG [Subutex]
Opioids,563847,buprenorphine 0.4 MG [Subutex]
Opioids,563857,pentazocine 50 MG [Fortral]
Opioids,563858,pentazocine 25 MG [Fortral]
Opioids,563859,pentazocine 30 MG/ML [Fortral]
Opioids,564336,meptazinol 200 MG [Meptid]
Opioids,564337,meptazinol 100 MG/ML [Meptid]
Opioids,564476,papaveretum 7.84 MG/ML [Omnopon]
Opioids,565626,dextromoramide 5 MG/ML [Palfium]
Opioids,565627,dextromoramide 10 MG/ML [Palfium]
Opioids,566403,dezocine 5 MG/ML [Dalgan]
Opioids,566435,buprenorphine 0.3 MG/ML [Buprenex]
Opioids,566565,droperidol 2.5 MG/ML / fentanyl 0.05 MG/ML [Innovar]
Opioids,567813,naloxone 0.5 MG / pentazocine 50 MG [Talwin NX]
Opioids,569655,dezocine 10 MG/ML [Dalgan]
Opioids,569656,dezocine 15 MG/ML [Dalgan]
Opioids,570973,aspirin 325 MG / pentazocine 12.5 MG [Talwin Compound]
Opioids,571791,acetaminophen 650 MG / pentazocine 25 MG [Talacen]
Opioids,574121,fentanyl 0.05 MG/ML [Sublimaze]
Opioids,574353,fentanyl 0.2 MG [Actiq]
Opioids,574354,fentanyl 0.6 MG [Actiq]
Opioids,574355,fentanyl 0.8 MG [Actiq]
Opioids,574356,fentanyl 1.2 MG [Actiq]
Opioids,574357,fentanyl 1.6 MG [Actiq]
Opioids,574418,fentanyl 0.025 MG/HR [Duragesic]
Opioids,574419,fentanyl 0.05 MG/HR [Duragesic]
Opioids,574420,fentanyl 0.075 MG/HR [Duragesic]
Opioids,574656,fentanyl 0.1 MG/HR [Duragesic]
Opioids,574688,fentanyl 0.4 MG [Actiq]
Opioids,576375,buprenorphine 2 MG [Subutex]
Opioids,576376,buprenorphine 8 MG [Subutex]
Opioids,577056,fentanyl 0.012 MG/HR
Opioids,577057,72 HR fentanyl 0.012 MG/HR Transdermal System
Opioids,583489,fentanyl 0.012 MG/HR [Duragesic]
Opioids,583490,72 HR fentanyl 0.012 MG/HR Transdermal System [Duragesic]
Opioids,597681,carbinoxamine / hydrocodone / phenylephrine Oral Solution
Opioids,602171,oxycodone Oral Tablet [Endocodone]
Opioids,604164,carbinoxamine / hydrocodone / phenylephrine Oral Solution [Excof]
Opioids,604702,hydrocodone / phenylephrine / pyrilamine Oral Solution [Trimal DH]
Opioids,607628,oxycodone Oral Solution [ETH-Oxydose]
Opioids,608008,meperidine Oral Solution
Opioids,616518,tramadol Extended Release Oral Tablet [Ultram]
Opioids,629031,oxycodone 50 MG
Opioids,637538,oxycodone hydrochloride 4.5 MG
Opioids,637539,oxycodone terephthalate 0.38 MG
Opioids,637540,aspirin 325 MG / oxycodone hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet
Opioids,637541,aspirin 325 MG / oxycodone hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG [Percodan]
Opioids,637542,aspirin 325 MG / oxycodone hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet [Percodan]
Opioids,643113,oxymorphone Oral Tablet
Opioids,643115,oxymorphone Extended Release Oral Tablet
Opioids,643149,oxymorphone Extended Release Oral Tablet [Opana]
Opioids,643157,oxymorphone Oral Tablet [Opana]
Opioids,643875,carbinoxamine / hydrocodone / phenylephrine Oral Solution [Max HC]
Opioids,656798,hydrocodone / phenylephrine / pyrilamine Oral Solution [Poly Hist HC]
Opioids,665088,dexchlorpheniramine / hydrocodone / phenylephrine Oral Suspension
Opioids,668362,fentanyl Buccal Tablet
Opioids,668363,fentanyl 0.1 MG Buccal Tablet
Opioids,668364,fentanyl 0.2 MG Buccal Tablet
Opioids,668365,fentanyl 0.4 MG Buccal Tablet
Opioids,668366,fentanyl 0.6 MG Buccal Tablet
Opioids,668367,fentanyl 0.8 MG Buccal Tablet
Opioids,668620,fentanyl 0.1 MG [Fentora]
Opioids,668621,fentanyl Buccal Tablet [Fentora]
Opioids,668622,fentanyl 0.1 MG Buccal Tablet [Fentora]
Opioids,668623,fentanyl 0.2 MG [Fentora]
Opioids,668624,fentanyl 0.2 MG Buccal Tablet [Fentora]
Opioids,668625,fentanyl 0.4 MG [Fentora]
Opioids,668626,fentanyl 0.4 MG Buccal Tablet [Fentora]
Opioids,668627,fentanyl 0.6 MG [Fentora]
Opioids,668628,fentanyl 0.6 MG Buccal Tablet [Fentora]
Opioids,668629,fentanyl 0.8 MG [Fentora]
Opioids,668630,fentanyl 0.8 MG Buccal Tablet [Fentora]
Opioids,670069,tramadol Disintegrating Oral Tablet [Ultram]
Opioids,6754,meperidine
Opioids,6761,meptazinol
Opioids,686358,acetaminophen / hydrocodone Oral Solution [Liquicet]
Opioids,706027,acetaminophen / hydrocodone Oral Capsule [Panlor]
Opioids,706898,fentanyl 0.3 MG Buccal Tablet
Opioids,706899,fentanyl 0.3 MG [Fentora]
Opioids,706900,fentanyl 0.3 MG Buccal Tablet [Fentora]
Opioids,7238,nalbuphine
Opioids,724542,oxycodone terephthalate 0.19 MG
Opioids,724546,aspirin 325 MG / oxycodone hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG [Endodan]
Opioids,724547,aspirin 325 MG / oxycodone hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet [Endodan]
Opioids,724613,oxycodone hydrochloride 2.25 MG
Opioids,724614,aspirin 325 MG / oxycodone hydrochloride 2.25 MG / oxycodone terephthalate 0.19 MG Oral Tablet
Opioids,724619,aspirin 325 MG / oxycodone hydrochloride 2.25 MG / oxycodone terephthalate 0.19 MG [Percodan]
Opioids,724620,aspirin 325 MG / oxycodone hydrochloride 2.25 MG / oxycodone terephthalate 0.19 MG Oral Tablet [Percodan]
Opioids,727616,meperidine Prefilled Syringe
Opioids,727759,2 ML fentanyl 0.05 MG/ML Cartridge
Opioids,729846,fentanyl 0.003 MG/ML Injectable Solution
Opioids,746938,morphine Prefilled Syringe
